textID,text,label,label_text,Sentence,Negative,Neutral,Positive,Overall Sentiment,Compound
8628349c27,Well good job to my two cousins that are graduates! Good luck in life!!!  <never wear your pajama pants to school  >,2,positive,Well good job to my two cousins that are graduates! Good luck in life!!!  <never wear your pajama pants to school  >,0.0,59.9,40.1,positive,0.9015
99e466c1e2, 'If there`s a camel up a hill' and 'I`ll give you plankton' ....HILARIOUS!!,2,positive, 'If there`s a camel up a hill' and 'I`ll give you plankton' ....HILARIOUS!!,0.0,74.9,25.1,positive,0.6145
1e4e4b607e,Oh My God ..  sad day ..,0,negative,Oh My God ..  sad day ..,30.4,49.0,20.599999999999998,negative,-0.25
54698d6dd1,EFF THAT NOISE!,1,neutral,EFF THAT NOISE!,0.0,100.0,0.0,neutral,0.0
b3cf47c9c0, That is so sweet!! Have a good day,2,positive, That is so sweet!! Have a good day,0.0,44.9,55.1,positive,0.81
bd213e5f40,_Im_Chris and i cant get to mine  keep getting an error,0,negative,_Im_Chris and i cant get to mine  keep getting an error,21.3,78.7,0.0,negative,-0.4019
c964730131," Glad to hear you`ll have your 1st tournament soon. As KSN says, 'We need more practice!'",2,positive," Glad to hear you`ll have your 1st tournament soon. As KSN says, 'We need more practice!'",0.0,82.0,18.0,positive,0.5093
052fbbb0a9,Sat alone whilst jay plays on his phone,1,neutral,Sat alone whilst jay plays on his phone,20.0,60.0,20.0,neutral,0.0
39e873ffd4,my myspace profile is OLLLD NEWSZ i need to editeditedittt,1,neutral,my myspace profile is OLLLD NEWSZ i need to editeditedittt,0.0,100.0,0.0,neutral,0.0
e2c48f0201,"Slept in, woke up with an iced coffee, lazed about & went out for a late lunch with the BF. It`s been a sweet little laid-back Saturday.",1,neutral,"Slept in, woke up with an iced coffee, lazed about & went out for a late lunch with the BF. It`s been a sweet little laid-back Saturday.",0.0,89.7,10.299999999999999,positive,0.4588
19cc63aca3,whats the point of wisdom teeth? NOTHING! grr in so much pain and i look like a chipmunk FML,0,negative,whats the point of wisdom teeth? NOTHING! grr in so much pain and i look like a chipmunk FML,13.900000000000002,62.1,24.0,positive,0.3846
5d713d947f, haha it scared the **** out of me.,0,negative, haha it scared the **** out of me.,24.4,50.4,25.2,neutral,0.0258
f180c62405,"  I was lucky, my mom paid for everything for me. I`ll take you shopping!",2,positive,"  I was lucky, my mom paid for everything for me. I`ll take you shopping!",0.0,80.80000000000001,19.2,positive,0.4753
808aaa8dc6, Well.... you`re not called comedyqueen for nowt - are you lol,1,neutral, Well.... you`re not called comedyqueen for nowt - are you lol,0.0,64.7,35.3,positive,0.5994
2f43347970,"Waiting for an email that will probably never arrive. ED later, Consti study after then hopeless bumming.",0,negative,"Waiting for an email that will probably never arrive. ED later, Consti study after then hopeless bumming.",15.8,84.2,0.0,negative,-0.4588
632ea65f37, I missed u. Stop defending urself. Your true fans are with u  U`re the best. And for me u didn`t change. -Ur biggest french fan!,1,neutral, I missed u. Stop defending urself. Your true fans are with u  U`re the best. And for me u didn`t change. -Ur biggest french fan!,12.9,58.8,28.199999999999996,positive,0.7345
79f4e2fe31, I miss u like cotton candy  <3,0,negative, I miss u like cotton candy  <3,14.499999999999998,36.4,49.1,positive,0.5859
3cf7d3cbea,stayed home from school today   doctors sooooon.,1,neutral,stayed home from school today   doctors sooooon.,0.0,100.0,0.0,neutral,0.0
20a2a8c3c8,ALO is so sad and quiet and empty tonight,0,negative,ALO is so sad and quiet and empty tonight,45.300000000000004,54.7,0.0,negative,-0.6995
5875847743,"First surprise birthday ever, best night I`ve had in a **** long time!",1,neutral,"First surprise birthday ever, best night I`ve had in a **** long time!",0.0,62.5,37.5,positive,0.7644
15db00c707, OmG U NasTY,0,negative, OmG U NasTY,64.3,35.699999999999996,0.0,negative,-0.5574
904af41287," P.S. Culled a handful, esp followers (spam ones with NSFW links that I did NOT click on). You made the cut though",1,neutral," P.S. Culled a handful, esp followers (spam ones with NSFW links that I did NOT click on). You made the cut though",18.7,81.3,0.0,negative,-0.5574
88fad37761,"WTF? Advertising gone mad, they want access to my  camera and microphone? What for? Amazon should really know better  http://bit.ly/5FoKQ",0,negative,"WTF? Advertising gone mad, they want access to my  camera and microphone? What for? Amazon should really know better  http://bit.ly/5FoKQ",28.1,50.9,21.0,negative,-0.6242
b2dc9aa460," I would cry a little. Wait...no I mean, the mechanical army would be -so- pleased to have proper representation. X-me!",1,neutral," I would cry a little. Wait...no I mean, the mechanical army would be -so- pleased to have proper representation. X-me!",14.000000000000002,74.1,11.899999999999999,negative,-0.126
4c2003055a,Gooood morning!,2,positive,Gooood morning!,0.0,100.0,0.0,neutral,0.0
e2eaec80b9,Happy Mother`s Day.,2,positive,Happy Mother`s Day.,0.0,35.099999999999994,64.9,positive,0.5719
e96ef28e55,My cankle is sore.,0,negative,My cankle is sore.,45.5,54.50000000000001,0.0,negative,-0.3612
1eabe43846," I am in Kuala Lumpur. And I know I vanished, haha! I broke up with my last boyfriend, that`s why I`m back!",0,negative," I am in Kuala Lumpur. And I know I vanished, haha! I broke up with my last boyfriend, that`s why I`m back!",10.6,75.8,13.600000000000001,positive,0.1984
c83acf7a6f,___ haha was it good? i bet it was,2,positive,___ haha was it good? i bet it was,0.0,54.300000000000004,45.7,positive,0.7096
ef2f959764,OH EMM GEE!! QUEBEC IN 16 DAYS. I AM SO EXCITED.,2,positive,OH EMM GEE!! QUEBEC IN 16 DAYS. I AM SO EXCITED.,0.0,64.4,35.6,positive,0.7603
32ad62e131,Loves using remote access to use my desktop from my laptop.  -- Back from Emerge once again.,2,positive,Loves using remote access to use my desktop from my laptop.  -- Back from Emerge once again.,0.0,81.2,18.8,positive,0.5719
da15c4b003,_jane   hope yours will go away quicker than mine (10 weeks now and counting),2,positive,_jane   hope yours will go away quicker than mine (10 weeks now and counting),0.0,81.8,18.2,positive,0.4404
670244dc63,Cinema tonight  it is half the price on Monday ;),2,positive,Cinema tonight  it is half the price on Monday ;),0.0,82.6,17.4,positive,0.2263
38b6b897f4,HMV Shinjuku,1,neutral,HMV Shinjuku,0.0,100.0,0.0,neutral,0.0
be346f0d98,Babysitting in the sun and heat. I`m getting lots of freckles,0,negative,Babysitting in the sun and heat. I`m getting lots of freckles,0.0,100.0,0.0,neutral,0.0
be8e327d50,tried to swat a fly with my Buddhist magazine... bad karma,0,negative,tried to swat a fly with my Buddhist magazine... bad karma,25.900000000000002,74.1,0.0,negative,-0.5423
0c37fc95e3, WHEW!  I`m just going to focus on family time and more swim suit shopping for the rest of my vacay! Thanks for the kind words,2,positive, WHEW!  I`m just going to focus on family time and more swim suit shopping for the rest of my vacay! Thanks for the kind words,0.0,77.0,23.0,positive,0.7835
00688f0441,Yo somebody`s mother just came to the club dresses like she`s going straight to church after the club! I feel like I`m going to hell 4  @,1,neutral,Yo somebody`s mother just came to the club dresses like she`s going straight to church after the club! I feel like I`m going to hell 4  @,13.200000000000001,66.10000000000001,20.7,positive,0.1511
1ee78ef6e6, Where r u Yvonne?? Haven`t seen u in the google groups in a day or so. Miss ya.,0,negative, Where r u Yvonne?? Haven`t seen u in the google groups in a day or so. Miss ya.,10.299999999999999,89.7,0.0,negative,-0.2406
98434ae90d,I wish Saturday Night Fever was on again! I couldn`t stay up lastnite for the whole thing,1,neutral,I wish Saturday Night Fever was on again! I couldn`t stay up lastnite for the whole thing,0.0,84.2,15.8,positive,0.4574
ee55b5844d,I`m all scared and bruised.,0,negative,I`m all scared and bruised.,42.0,57.99999999999999,0.0,negative,-0.4404
520e9b5484," I think you were dreaming that!  However, my memory does suck so maybe not",0,negative," I think you were dreaming that!  However, my memory does suck so maybe not",19.7,80.30000000000001,0.0,negative,-0.4926
41e9e0fc5d, just that you`re not here...,1,neutral, just that you`re not here...,0.0,100.0,0.0,neutral,0.0
934ac753a2," Nope, I`m on my way home now.",1,neutral," Nope, I`m on my way home now.",0.0,100.0,0.0,neutral,0.0
b943a19a88," Aw, that song makes me think of girl scouts.",2,positive," Aw, that song makes me think of girl scouts.",0.0,100.0,0.0,neutral,0.0
efac7aecb8, yes I do! I`ll try posting some pics when I can,1,neutral, yes I do! I`ll try posting some pics when I can,0.0,77.0,23.0,positive,0.4574
318bade93d,"God, i lOVE quizzes. when i get my phone im gonna be on it 24/7 doing facebook quizzes.",2,positive,"God, i lOVE quizzes. when i get my phone im gonna be on it 24/7 doing facebook quizzes.",0.0,71.7,28.299999999999997,positive,0.743
ecc56a776a," most definitely will!  also, i wanted to say 'perfect time' was my favorite track! it seriously made me tear up!",1,neutral," most definitely will!  also, i wanted to say 'perfect time' was my favorite track! it seriously made me tear up!",6.0,56.599999999999994,37.4,positive,0.8711
3c048c6a14, hey Jess where is Josh??,1,neutral, hey Jess where is Josh??,0.0,100.0,0.0,neutral,0.0
0d63dff2e5," you don`t even care about there, their, and they`re.",1,neutral," you don`t even care about there, their, and they`re.",0.0,71.39999999999999,28.599999999999998,positive,0.4939
1fc3517acb,I wish the weather would be slightly less rainy so I could use the hot tub.,2,positive,I wish the weather would be slightly less rainy so I could use the hot tub.,0.0,77.9,22.1,positive,0.4536
4ef9dfdd0a, i rarely sleep.. cant help it   hehe,0,negative, i rarely sleep.. cant help it   hehe,0.0,75.7,24.3,positive,0.2337
fc0d5427f8,It`s raining  I can`t go out to jogging... I have to do it in my house gym...,1,neutral,It`s raining  I can`t go out to jogging... I have to do it in my house gym...,0.0,100.0,0.0,neutral,0.0
9f69f15ca6, what`s the matter?,1,neutral, what`s the matter?,0.0,64.5,35.5,neutral,0.0258
2d6ecef1de, lol i like challenges  the more impossible the more i want to try!,2,positive, lol i like challenges  the more impossible the more i want to try!,0.0,51.5,48.5,positive,0.7558
6334ad4725, yes yes you should! Especially with wine and mushrooms!! Ummm I love mushies,2,positive, yes yes you should! Especially with wine and mushrooms!! Ummm I love mushies,0.0,48.8,51.2,positive,0.8879
fe9b205b30,soo **** stressed out...I think I could possibly lose it,2,positive,soo **** stressed out...I think I could possibly lose it,38.9,61.1,0.0,negative,-0.6249
3266de0475,Currently brushing up on the art and science of selecting good domain names (after having 550 domains the year before with poor results),1,neutral,Currently brushing up on the art and science of selecting good domain names (after having 550 domains the year before with poor results),11.5,77.8,10.7,negative,-0.0516
ca1d744985, I can`t go to the grocery store on an empty stomach. That`s trouble! I wanna see ur show but not sure ill get to  let u kno,0,negative, I can`t go to the grocery store on an empty stomach. That`s trouble! I wanna see ur show but not sure ill get to  let u kno,18.7,71.89999999999999,9.4,negative,-0.2469
81ef3d303f,   Bummer.  I hope it doesn`t continue too long.,0,negative,   Bummer.  I hope it doesn`t continue too long.,22.6,52.2,25.2,positive,0.0772
1f163ffa8a,_graham yerrrr sameee haha its the way he plays edward i thinkk mmmm,2,positive,_graham yerrrr sameee haha its the way he plays edward i thinkk mmmm,0.0,68.8,31.2,positive,0.6124
896669ae51,I forget how much I miss my tribe til I have limited access to talking to them. Spotty internet in the country so I won`t be here long.,2,positive,I forget how much I miss my tribe til I have limited access to talking to them. Spotty internet in the country so I won`t be here long.,17.8,82.19999999999999,0.0,negative,-0.5267
f8393c572a,"says alright, alright... I`m going already. Sheesh, well better be off early than late.  http://plurk.com/p/rpbd5",1,neutral,"says alright, alright... I`m going already. Sheesh, well better be off early than late.  http://plurk.com/p/rpbd5",0.0,55.00000000000001,45.0,positive,0.7906
87bfbb125b,just took my shirt off and my back is COVERED in blisters  http://bit.ly/vUiXG,0,negative,just took my shirt off and my back is COVERED in blisters  http://bit.ly/vUiXG,0.0,100.0,0.0,neutral,0.0
1738ee7f17,Just read a book called 'Gamer Girl' and it wasn`t too bad.,0,negative,Just read a book called 'Gamer Girl' and it wasn`t too bad.,24.099999999999998,75.9,0.0,negative,-0.5423
41e53f9cb9," Yo, what happened to my invite?",1,neutral," Yo, what happened to my invite?",0.0,75.8,24.2,positive,0.1531
d948eb5d1e," Oooommmmggg, you probs will, too busy to slay properly for a while  Hopefully I`ll stay ahead doing 1 task a week!",1,neutral," Oooommmmggg, you probs will, too busy to slay properly for a while  Hopefully I`ll stay ahead doing 1 task a week!",0.0,87.0,13.0,positive,0.4574
c9c0e975c0,A short 5.25 hours left to go at work,1,neutral,A short 5.25 hours left to go at work,0.0,100.0,0.0,neutral,0.0
f3e83b7d22, I am thinking about reading that too! She is talking about it on the View too! Not that you miss it often,1,neutral, I am thinking about reading that too! She is talking about it on the View too! Not that you miss it often,0.0,91.2,8.799999999999999,positive,0.2565
60b050c72a,i need a good idea... FAST!,2,positive,i need a good idea... FAST!,0.0,61.0,39.0,positive,0.4926
7037789f98,you`ve got to read it downwards for it to make sense.,1,neutral,you`ve got to read it downwards for it to make sense.,0.0,100.0,0.0,neutral,0.0
1c66900f85,Yesterday and today was my weekend....back to work 2moro!,1,neutral,Yesterday and today was my weekend....back to work 2moro!,0.0,100.0,0.0,neutral,0.0
02aa2d95ca, im doing that **** right now ... im on vacation and you got me workin,1,neutral, im doing that **** right now ... im on vacation and you got me workin,0.0,100.0,0.0,neutral,0.0
69728f3226,starting twitter,1,neutral,starting twitter,0.0,100.0,0.0,neutral,0.0
3563567f97, Where`d that ? come from? No pup for now. But certainly in the near future. Maybe a beagle. It depends. I do muss my fatboy.,1,neutral, Where`d that ? come from? No pup for now. But certainly in the near future. Maybe a beagle. It depends. I do muss my fatboy.,5.7,82.0,12.3,positive,0.4329
e19f77eaf8, until I break up with you via a 27 second phone call,1,neutral, until I break up with you via a 27 second phone call,0.0,100.0,0.0,neutral,0.0
c3e4e319b8,I don`t wanna work tonight,0,negative,I don`t wanna work tonight,0.0,100.0,0.0,neutral,0.0
d2be8d7fd4, also happy mother`s day,2,positive, also happy mother`s day,0.0,44.800000000000004,55.2,positive,0.5719
e57eafee65, Thank you.  I love my tattoos they are all very special to me **** My feet ones are beautiful  ****,2,positive, Thank you.  I love my tattoos they are all very special to me **** My feet ones are beautiful  ****,0.0,54.1,45.9,positive,0.9273
a42e148220,It`s such a romantic novel!! I cried in the end  Now I`m going to bed. I`m so tired.,1,neutral,It`s such a romantic novel!! I cried in the end  Now I`m going to bed. I`m so tired.,26.700000000000003,54.0,19.3,negative,-0.4451
f5e5205d2e," You know I am so ashamed. I did not watch a single episode of the new GH season.  I kept falling asleep, so I gave up.",0,negative," You know I am so ashamed. I did not watch a single episode of the new GH season.  I kept falling asleep, so I gave up.",18.9,81.10000000000001,0.0,negative,-0.6799
96a8112f12," it`ll be close, but hopefully they can figure it out  they`ll be eating nothing but those cookies for the week tho.",1,neutral," it`ll be close, but hopefully they can figure it out  they`ll be eating nothing but those cookies for the week tho.",0.0,84.89999999999999,15.1,positive,0.5499
b9cb67bd1c,"****, I Burned My legs  !x",0,negative,"****, I Burned My legs  !x",0.0,100.0,0.0,neutral,0.0
18219a326d, Really? Awesome..Im mad cuz my followers r goin down  *Take A Breath*,1,neutral, Really? Awesome..Im mad cuz my followers r goin down  *Take A Breath*,24.0,76.0,0.0,negative,-0.539
306795507a,and to james`s we go!,1,neutral,and to james`s we go!,0.0,100.0,0.0,neutral,0.0
4e05652b8c,Time to play the drums,1,neutral,Time to play the drums,0.0,62.5,37.5,positive,0.34
d24bdd2844," I agree, however I can`t sell  until I`m a full brick & motar store...  soon though hopefully",1,neutral," I agree, however I can`t sell  until I`m a full brick & motar store...  soon though hopefully",0.0,74.3,25.7,positive,0.6369
1b4612b286,I have a job at camp!!  Only downfall? No midnight showing of Harry Potter for me,1,neutral,I have a job at camp!!  Only downfall? No midnight showing of Harry Potter for me,15.7,84.3,0.0,negative,-0.4184
ac75f9e59f,eating lunch. then school,1,neutral,eating lunch. then school,0.0,100.0,0.0,neutral,0.0
7a5e6a6349,There is ALWAYS one JOYKILL in the crowd!    haters!,0,negative,There is ALWAYS one JOYKILL in the crowd!    haters!,32.1,67.9,0.0,negative,-0.5837
bd115d950b,My brother is making banana shake. Yesterday he made mango shake. He`s our shake guy.,1,neutral,My brother is making banana shake. Yesterday he made mango shake. He`s our shake guy.,29.799999999999997,70.19999999999999,0.0,negative,-0.4767
a875ccc879,The work got me back.100 percent monday feeling,1,neutral,The work got me back.100 percent monday feeling,0.0,82.39999999999999,17.599999999999998,positive,0.128
70d2e5add2," If u don`t win u can always roll on my pass lol, I don`t have anyone to take",1,neutral," If u don`t win u can always roll on my pass lol, I don`t have anyone to take",0.0,70.8,29.2,positive,0.765
943b1558e1, Let me guess.... Antiques & Collectibles?  Anywhere else you`d like to be?,1,neutral, Let me guess.... Antiques & Collectibles?  Anywhere else you`d like to be?,0.0,79.4,20.599999999999998,positive,0.4329
252a0078c7,"Finally, a beautiful, sunny day in Atlanta. Too bad I`m stuck inside working...",1,neutral,"Finally, a beautiful, sunny day in Atlanta. Too bad I`m stuck inside working...",25.900000000000002,42.5,31.6,positive,0.296
f245456ba5,"thanks iPhone, you kept me up till 1 am. ****.",1,neutral,"thanks iPhone, you kept me up till 1 am. ****.",0.0,75.6,24.4,positive,0.4404
e9c03baff9, I`ll be sure to,1,neutral, I`ll be sure to,0.0,56.599999999999994,43.4,positive,0.3182
5865232bd7," well, my question is on your blog post",1,neutral," well, my question is on your blog post",0.0,76.9,23.1,positive,0.2732
a16f652927,OMGosh! it`s 79 degrees and I`m sweating and miserable!  what am i gonna do when i visit the ATX? need..AC! need...AC!,0,negative,OMGosh! it`s 79 degrees and I`m sweating and miserable!  what am i gonna do when i visit the ATX? need..AC! need...AC!,17.9,82.1,0.0,negative,-0.6562
acf7eddf2b, ****. You could have just called or told me in person. You didn`t have to humiliate me in front of the whole twitterverse.,0,negative, ****. You could have just called or told me in person. You didn`t have to humiliate me in front of the whole twitterverse.,13.700000000000001,86.3,0.0,negative,-0.5423
da39cbf3e8,"_jlh LOL That`s a special kind of magic, though! ;)  And did you see the special on Discovery?  They think Nessie died.",1,neutral,"_jlh LOL That`s a special kind of magic, though! ;)  And did you see the special on Discovery?  They think Nessie died.",11.3,53.6,35.099999999999994,positive,0.7597
3d054d1072, :o And I missed it? And I`ll miss the rpt 2mrw  Oh well there`s youtube sunday I guess. Thanks Andrew,1,neutral, :o And I missed it? And I`ll miss the rpt 2mrw  Oh well there`s youtube sunday I guess. Thanks Andrew,20.599999999999998,59.5,19.8,positive,0.2023
e4891b511b,Jus Got Hom Fr. TDa Funeral... I`m So Sad! I Cried So Much Times! Much Love Grandpa!<3 I Never Got To Say My Last 'Goodbye' to Him.,0,negative,Jus Got Hom Fr. TDa Funeral... I`m So Sad! I Cried So Much Times! Much Love Grandpa!<3 I Never Got To Say My Last 'Goodbye' to Him.,26.200000000000003,62.4,11.4,negative,-0.6633
da37487780, WILL DO!! (of will did?? lol ) great episode,2,positive, WILL DO!! (of will did?? lol ) great episode,0.0,47.199999999999996,52.800000000000004,positive,0.8336
be78fe3df4,fully inspired to write a song.,2,positive,fully inspired to write a song.,0.0,58.9,41.099999999999994,positive,0.5413
a30a9b4003," Though it was a cold that would go away, turns out it`s a sinus infection that just keeps getting worse and worse by the day.",0,negative," Though it was a cold that would go away, turns out it`s a sinus infection that just keeps getting worse and worse by the day.",21.2,78.8,0.0,negative,-0.7351
ad0dd05c20," ali, just like you do!!!   have such a wonderful sunday!",2,positive," ali, just like you do!!!   have such a wonderful sunday!",0.0,52.1,47.9,positive,0.811
f347bda133,will be working at 7/11 this summer,1,neutral,will be working at 7/11 this summer,0.0,100.0,0.0,neutral,0.0
861f5b2008,Just used my last DVD-R for the Windows 7 ISO. Next batch will be Lightscribe dicsc - I want to see how that works,1,neutral,Just used my last DVD-R for the Windows 7 ISO. Next batch will be Lightscribe dicsc - I want to see how that works,0.0,94.69999999999999,5.3,positive,0.0772
27e3a4acfe, Is it true that you love brazil more than australia  nitey,2,positive, Is it true that you love brazil more than australia  nitey,0.0,56.2,43.8,positive,0.7906
8628c6df3d,Gettin ready to hit up the mall w/my mom & Jayden!  DO ALL THINGS W/FAITH!!!!,2,positive,Gettin ready to hit up the mall w/my mom & Jayden!  DO ALL THINGS W/FAITH!!!!,0.0,79.2,20.8,positive,0.5673
fd871c70ad, What`s the focus of your Sunday 4e game?,1,neutral, What`s the focus of your Sunday 4e game?,0.0,100.0,0.0,neutral,0.0
f525424cfe,i ate too much ice cream and curly fries,1,neutral,i ate too much ice cream and curly fries,0.0,100.0,0.0,neutral,0.0
f3afc03b4c,  I`m trying to get myself moving this morning!,1,neutral,  I`m trying to get myself moving this morning!,0.0,100.0,0.0,neutral,0.0
103c6425c9,_beag     I hate cat pee.,0,negative,_beag     I hate cat pee.,48.1,51.9,0.0,negative,-0.5719
6fbd9f3ae7,LAST CALL!!,1,neutral,LAST CALL!!,0.0,100.0,0.0,neutral,0.0
ca8ae20678,valium makes you feel goood. i need more. i can`t fall back asleep. i want my mommy,1,neutral,valium makes you feel goood. i need more. i can`t fall back asleep. i want my mommy,0.0,92.5,7.5,positive,0.0772
cb349ee334, http://twitpic.com/4wlpv - whooooooooooooa!!!!!!!!!!!! ang ganda ko dito ha!!!  thank you!,2,positive, http://twitpic.com/4wlpv - whooooooooooooa!!!!!!!!!!!! ang ganda ko dito ha!!!  thank you!,0.0,71.0,28.999999999999996,positive,0.5673
e5d88bca69, jia you !,1,neutral, jia you !,0.0,100.0,0.0,neutral,0.0
63d6ff064f,after 11 months....back to twitter again,1,neutral,after 11 months....back to twitter again,0.0,100.0,0.0,neutral,0.0
df9709f719,dammit.  I need new cupcake tins,0,negative,dammit.  I need new cupcake tins,0.0,100.0,0.0,neutral,0.0
0828b1848f,"ahhhh, very sad",0,negative,"ahhhh, very sad",62.9,37.1,0.0,negative,-0.5256
3f6bf57365," Well, I`m glad I`m not the only one! Mine`s so bad I`m having to resort to pulling out the old hairband disguises...",1,neutral," Well, I`m glad I`m not the only one! Mine`s so bad I`m having to resort to pulling out the old hairband disguises...",22.7,60.199999999999996,17.1,negative,-0.3986
e1b0bb3509, Didn`t even reply to me about how old you are tomorrow?,1,neutral, Didn`t even reply to me about how old you are tomorrow?,0.0,100.0,0.0,neutral,0.0
2d8d4624f2, Im pleased hun,2,positive, Im pleased hun,0.0,40.8,59.199999999999996,positive,0.4404
84ba2c6195, HEY HEY ready to come to oklahoma?,1,neutral, HEY HEY ready to come to oklahoma?,0.0,70.6,29.4,positive,0.3612
eff38f3689,_liden Thanks for the follow Tove!,2,positive,_liden Thanks for the follow Tove!,0.0,61.0,39.0,positive,0.4926
fc2a587094, Have a fantastic time in paradise and drink a few Margeritas for me,2,positive, Have a fantastic time in paradise and drink a few Margeritas for me,0.0,58.5,41.5,positive,0.8316
3e5c571a1a,It`s raining and I`m outside without an umbrella.,1,neutral,It`s raining and I`m outside without an umbrella.,0.0,100.0,0.0,neutral,0.0
cc7e3d0e3f,"that little girl on BGT  omggg, how can people not feel sorry for her?",0,negative,"that little girl on BGT  omggg, how can people not feel sorry for her?",0.0,91.4,8.6,positive,0.0572
3ed3cffe21,"yup, def swine flu. I think it was the sausage.",1,neutral,"yup, def swine flu. I think it was the sausage.",22.400000000000002,77.60000000000001,0.0,negative,-0.3818
d31f0597f5, That`s tonight?! Cool,2,positive, That`s tonight?! Cool,0.0,43.6,56.39999999999999,positive,0.3802
47a47bd1a0,New Article: http://tinyurl.com/c6mek5. Let me know what you think...,1,neutral,New Article: http://tinyurl.com/c6mek5. Let me know what you think...,0.0,100.0,0.0,neutral,0.0
bf9189459f, me too Tatiiiii!!!,1,neutral, me too Tatiiiii!!!,0.0,100.0,0.0,neutral,0.0
199d624a97," Have a good day.  I`m checking out Hugh today. Also, be on lookout for best 'cassoulet' recipe you will have ever tasted!",2,positive," Have a good day.  I`m checking out Hugh today. Also, be on lookout for best 'cassoulet' recipe you will have ever tasted!",0.0,73.0,27.0,positive,0.8122
c23bf94285,"nice night, should be golfing",2,positive,"nice night, should be golfing",0.0,58.8,41.199999999999996,positive,0.4215
a3cd0a7228, signin autographs would be boring I think! Get wasted 2nite! Have fun! I`m stuck at work,1,neutral, signin autographs would be boring I think! Get wasted 2nite! Have fun! I`m stuck at work,35.4,50.7,13.900000000000002,negative,-0.6219
4219979931,It is possible to frown while eating a Frosty,1,neutral,It is possible to frown while eating a Frosty,0.0,100.0,0.0,neutral,0.0
ab925cac3e,Sad that Christian Lacroix had to file bankruptcy,0,negative,Sad that Christian Lacroix had to file bankruptcy,30.7,69.3,0.0,negative,-0.4767
e2bf49618d,STUPID!!!! my ipod is taking forever to load.,0,negative,STUPID!!!! my ipod is taking forever to load.,43.1,56.89999999999999,0.0,negative,-0.7431
d6dcf8c5ef,jessie has gone away 4 the weekend!! I miss her already,0,negative,jessie has gone away 4 the weekend!! I miss her already,17.9,82.1,0.0,negative,-0.2924
d4aa6a714a,"Sitting in a shadow of the tree in the heart of the city listening to Panic!..waiting for the bus  thanks,wind,for being so pleasant a ...",2,positive,"Sitting in a shadow of the tree in the heart of the city listening to Panic!..waiting for the bus  thanks,wind,for being so pleasant a ...",0.0,72.5,27.500000000000004,positive,0.8668
dc78ad00d3,"woke up early this morning  not happy bout that, headache, dizzy can`t breathe, yeh im still sick",0,negative,"woke up early this morning  not happy bout that, headache, dizzy can`t breathe, yeh im still sick",36.9,63.1,0.0,negative,-0.8019
0a49d88d14," nevermind....I kept reading and see ya`ll r gonna be in Williamsburg   I`ll mind my business now, lol",0,negative," nevermind....I kept reading and see ya`ll r gonna be in Williamsburg   I`ll mind my business now, lol",0.0,85.1,14.899999999999999,positive,0.4215
ca75f7e584,"fingers crossed that my neighbor can sign for my UPS package today, otherwise it may be bye-bye pretty skirts",1,neutral,"fingers crossed that my neighbor can sign for my UPS package today, otherwise it may be bye-bye pretty skirts",0.0,84.89999999999999,15.1,positive,0.4939
d18a55e49e,alice doesn`t know what to wear to the cinema  <3,0,negative,alice doesn`t know what to wear to the cinema  <3,0.0,75.6,24.4,positive,0.4404
620741fc16,Yeah yesterday I turned 16. My parents rented me out a hummer limo. It was pretty cool,2,positive,Yeah yesterday I turned 16. My parents rented me out a hummer limo. It was pretty cool,0.0,64.5,35.5,positive,0.7717
3289389558, aww dont cry ashley,2,positive, aww dont cry ashley,0.0,54.0,46.0,positive,0.3724
1496a45408,I didn`t bring my pokemon with me I forgot them at home,1,neutral,I didn`t bring my pokemon with me I forgot them at home,0.0,100.0,0.0,neutral,0.0
a4b7cca240,has to go to sleep but is not sleepy at all!!,1,neutral,has to go to sleep but is not sleepy at all!!,0.0,100.0,0.0,neutral,0.0
f321d7a256, Love it! I wish my other half could even name web design ladies,2,positive, Love it! I wish my other half could even name web design ladies,0.0,60.5,39.5,positive,0.8016
e1dbabfca3, And I still recall how helpful you were way back when as I struggled on an AR contest question...,2,positive, And I still recall how helpful you were way back when as I struggled on an AR contest question...,10.8,76.6,12.6,positive,0.1027
f4855a1986,Had a great weekend... but ate too much I think..  I am looking forward to my trip to Hobart on Friday the 15th....,2,positive,Had a great weekend... but ate too much I think..  I am looking forward to my trip to Hobart on Friday the 15th....,0.0,89.60000000000001,10.4,positive,0.3716
92b95ebfbf, hush...stop teasing,0,negative, hush...stop teasing,56.49999999999999,43.5,0.0,negative,-0.0772
f8d2395684,im wearing a certain tye dye tshirt at the moment. and it misses its 8 counterparts...,0,negative,im wearing a certain tye dye tshirt at the moment. and it misses its 8 counterparts...,10.6,77.8,11.700000000000001,positive,0.0516
a4468f0e74, Gotcha ! Let`s meet up @ The Twitt Cafe,1,neutral, Gotcha ! Let`s meet up @ The Twitt Cafe,0.0,100.0,0.0,neutral,0.0
850681c6b2,"is feeling sick .... oh well, i reckon those people on the bus cursed me.... Anyways, nighty night all!!",0,negative,"is feeling sick .... oh well, i reckon those people on the bus cursed me.... Anyways, nighty night all!!",14.099999999999998,68.10000000000001,17.8,negative,-0.3147
